LOT,WAFER,X,Y,HBIN,SBIN
SOC-A7-2025-118,S03,-23,-2,1,100
SOC-A7-2025-118,S03,-22,-2,1,100
SOC-A7-2025-118,S03,-21,-2,2,200
SOC-A7-2025-118,S03,-20,-2,1,100
SOC-A7-2025-118,S03,-19,-2,1,100
SOC-A7-2025-118,S03,-18,-2,10,1002
SOC-A7-2025-118,S03,-17,-2,2,201
SOC-A7-2025-118,S03,-16,-2,1,100
SOC-A7-2025-118,S03,-15,-2,1,100
SOC-A7-2025-118,S03,-14,-2,2,200
SOC-A7-2025-118,S03,-13,-2,1,100
SOC-A7-2025-118,S03,-12,-2,1,100
SOC-A7-2025-118,S03,-11,-2,1,100
SOC-A7-2025-118,S03,-10,-2,1,100
SOC-A7-2025-118,S03,-9,-2,1,100
SOC-A7-2025-118,S03,-8,-2,2,201
SOC-A7-2025-118,S03,-7,-2,7,702
SOC-A7-2025-118,S03,-6,-2,7,701
SOC-A7-2025-118,S03,-5,-2,1,100
SOC-A7-2025-118,S03,-4,-2,5,502
SOC-A7-2025-118,S03,-3,-2,8,801
SOC-A7-2025-118,S03,-2,-2,1,100
SOC-A7-2025-118,S03,-1,-2,5,502
SOC-A7-2025-118,S03,0,-2,1,100
SOC-A7-2025-118,S03,1,-2,2,200
SOC-A7-2025-118,S03,2,-2,1,100
SOC-A7-2025-118,S03,3,-2,1,100
SOC-A7-2025-118,S03,4,-2,1,100
SOC-A7-2025-118,S03,5,-2,1,100
SOC-A7-2025-118,S03,6,-2,1,100
SOC-A7-2025-118,S03,7,-2,2,200
SOC-A7-2025-118,S03,8,-2,1,100
SOC-A7-2025-118,S03,9,-2,1,100
SOC-A7-2025-118,S03,10,-2,1,100
SOC-A7-2025-118,S03,11,-2,1,100
SOC-A7-2025-118,S03,12,-2,1,100
SOC-A7-2025-118,S03,13,-2,2,201
SOC-A7-2025-118,S03,14,-2,2,201
SOC-A7-2025-118,S03,15,-2,2,201
SOC-A7-2025-118,S03,16,-2,1,100
SOC-A7-2025-118,S03,17,-2,1,100
SOC-A7-2025-118,S03,18,-2,1,100
SOC-A7-2025-118,S03,19,-2,1,100
SOC-A7-2025-118,S03,20,-2,1,100
SOC-A7-2025-118,S03,21,-2,1,100
SOC-A7-2025-118,S03,22,-2,2,201
SOC-A7-2025-118,S03,23,-2,1,100
SOC-A7-2025-118,S03,24,-2,9,902
SOC-A7-2025-118,S03,-24,-1,1,100
SOC-A7-2025-118,S03,-23,-1,1,100
SOC-A7-2025-118,S03,-22,-1,2,201
SOC-A7-2025-118,S03,-21,-1,1,100
SOC-A7-2025-118,S03,-20,-1,1,100
SOC-A7-2025-118,S03,-19,-1,1,100
SOC-A7-2025-118,S03,-18,-1,10,1001
SOC-A7-2025-118,S03,-17,-1,10,1001
SOC-A7-2025-118,S03,-16,-1,1,100
SOC-A7-2025-118,S03,-15,-1,2,200
SOC-A7-2025-118,S03,-14,-1,2,200
SOC-A7-2025-118,S03,-13,-1,2,200
SOC-A7-2025-118,S03,-12,-1,1,100
SOC-A7-2025-118,S03,-11,-1,1,100
SOC-A7-2025-118,S03,-10,-1,1,100
SOC-A7-2025-118,S03,-9,-1,1,100
SOC-A7-2025-118,S03,-8,-1,1,100
SOC-A7-2025-118,S03,-7,-1,1,100
SOC-A7-2025-118,S03,-6,-1,7,701
SOC-A7-2025-118,S03,-5,-1,7,702
SOC-A7-2025-118,S03,-4,-1,7,701
SOC-A7-2025-118,S03,-3,-1,1,100
SOC-A7-2025-118,S03,-2,-1,2,200
SOC-A7-2025-118,S03,-1,-1,5,503
SOC-A7-2025-118,S03,0,-1,5,501
SOC-A7-2025-118,S03,1,-1,2,201
SOC-A7-2025-118,S03,2,-1,1,100
SOC-A7-2025-118,S03,3,-1,5,503
SOC-A7-2025-118,S03,4,-1,2,201
SOC-A7-2025-118,S03,5,-1,1,100
SOC-A7-2025-118,S03,6,-1,1,100
SOC-A7-2025-118,S03,7,-1,1,100
SOC-A7-2025-118,S03,8,-1,1,100
SOC-A7-2025-118,S03,9,-1,1,100
SOC-A7-2025-118,S03,10,-1,1,100
SOC-A7-2025-118,S03,11,-1,1,100
SOC-A7-2025-118,S03,12,-1,1,100
SOC-A7-2025-118,S03,13,-1,1,100
SOC-A7-2025-118,S03,14,-1,1,100
SOC-A7-2025-118,S03,15,-1,1,100
SOC-A7-2025-118,S03,16,-1,2,201
SOC-A7-2025-118,S03,17,-1,2,201
SOC-A7-2025-118,S03,18,-1,1,100
SOC-A7-2025-118,S03,19,-1,8,802
SOC-A7-2025-118,S03,20,-1,1,100
SOC-A7-2025-118,S03,21,-1,1,100
SOC-A7-2025-118,S03,22,-1,1,100
SOC-A7-2025-118,S03,23,-1,2,201
SOC-A7-2025-118,S03,24,-1,9,902
SOC-A7-2025-118,S03,-24,0,2,200
SOC-A7-2025-118,S03,-23,0,12,1201
SOC-A7-2025-118,S03,-22,0,2,201
SOC-A7-2025-118,S03,-21,0,1,100
SOC-A7-2025-118,S03,-20,0,1,100
SOC-A7-2025-118,S03,-19,0,1,100
SOC-A7-2025-118,S03,-18,0,1,100
SOC-A7-2025-118,S03,-17,0,1,100
SOC-A7-2025-118,S03,-16,0,6,603
SOC-A7-2025-118,S03,-15,0,1,100
SOC-A7-2025-118,S03,-14,0,1,100
SOC-A7-2025-118,S03,-13,0,1,100
SOC-A7-2025-118,S03,-12,0,2,200
SOC-A7-2025-118,S03,-11,0,1,100
SOC-A7-2025-118,S03,-10,0,2,200
SOC-A7-2025-118,S03,-9,0,2,201
SOC-A7-2025-118,S03,-8,0,1,100
SOC-A7-2025-118,S03,-7,0,1,100
SOC-A7-2025-118,S03,-6,0,1,100
SOC-A7-2025-118,S03,-5,0,1,100
SOC-A7-2025-118,S03,-4,0,5,502
SOC-A7-2025-118,S03,-3,0,5,502
SOC-A7-2025-118,S03,-2,0,5,501
SOC-A7-2025-118,S03,-1,0,1,100
SOC-A7-2025-118,S03,0,0,5,502
SOC-A7-2025-118,S03,1,0,6,602
SOC-A7-2025-118,S03,2,0,1,100
SOC-A7-2025-118,S03,3,0,1,100
SOC-A7-2025-118,S03,4,0,1,100
SOC-A7-2025-118,S03,5,0,1,100
SOC-A7-2025-118,S03,6,0,1,100
SOC-A7-2025-118,S03,7,0,1,100
SOC-A7-2025-118,S03,8,0,1,100
SOC-A7-2025-118,S03,9,0,1,100
SOC-A7-2025-118,S03,10,0,1,100
SOC-A7-2025-118,S03,11,0,1,100
SOC-A7-2025-118,S03,12,0,1,100
SOC-A7-2025-118,S03,13,0,1,100
SOC-A7-2025-118,S03,14,0,1,100
SOC-A7-2025-118,S03,15,0,1,100
SOC-A7-2025-118,S03,16,0,1,100
SOC-A7-2025-118,S03,17,0,2,201
SOC-A7-2025-118,S03,18,0,1,100
SOC-A7-2025-118,S03,19,0,1,100
SOC-A7-2025-118,S03,20,0,1,100
SOC-A7-2025-118,S03,21,0,1,100
SOC-A7-2025-118,S03,22,0,1,100
SOC-A7-2025-118,S03,23,0,1,100
SOC-A7-2025-118,S03,24,0,9,901
SOC-A7-2025-118,S03,-24,1,3,303
SOC-A7-2025-118,S03,-23,1,1,100
SOC-A7-2025-118,S03,-22,1,2,200
SOC-A7-2025-118,S03,-21,1,1,100
SOC-A7-2025-118,S03,-20,1,1,100
SOC-A7-2025-118,S03,-19,1,10,1002
SOC-A7-2025-118,S03,-18,1,1,100
SOC-A7-2025-118,S03,-17,1,2,200
SOC-A7-2025-118,S03,-16,1,1,100
SOC-A7-2025-118,S03,-15,1,2,201
SOC-A7-2025-118,S03,-14,1,2,201
SOC-A7-2025-118,S03,-13,1,2,201
SOC-A7-2025-118,S03,-12,1,1,100
SOC-A7-2025-118,S03,-11,1,1,100
SOC-A7-2025-118,S03,-10,1,2,200
SOC-A7-2025-118,S03,-9,1,1,100
SOC-A7-2025-118,S03,-8,1,1,100
SOC-A7-2025-118,S03,-7,1,1,100
SOC-A7-2025-118,S03,-6,1,1,100
SOC-A7-2025-118,S03,-5,1,1,100
SOC-A7-2025-118,S03,-4,1,1,100
SOC-A7-2025-118,S03,-3,1,11,1101
SOC-A7-2025-118,S03,-2,1,5,502
SOC-A7-2025-118,S03,-1,1,2,200
SOC-A7-2025-118,S03,0,1,5,502
SOC-A7-2025-118,S03,1,1,5,503
SOC-A7-2025-118,S03,2,1,5,502
SOC-A7-2025-118,S03,3,1,1,100
SOC-A7-2025-118,S03,4,1,1,100
SOC-A7-2025-118,S03,5,1,1,100
SOC-A7-2025-118,S03,6,1,1,100
SOC-A7-2025-118,S03,7,1,1,100
SOC-A7-2025-118,S03,8,1,1,100
SOC-A7-2025-118,S03,9,1,1,100
SOC-A7-2025-118,S03,10,1,1,100
SOC-A7-2025-118,S03,11,1,1,100
SOC-A7-2025-118,S03,12,1,1,100
SOC-A7-2025-118,S03,13,1,1,100
SOC-A7-2025-118,S03,14,1,1,100
SOC-A7-2025-118,S03,15,1,1,100
SOC-A7-2025-118,S03,16,1,2,201
SOC-A7-2025-118,S03,17,1,1,100
SOC-A7-2025-118,S03,18,1,1,100
SOC-A7-2025-118,S03,19,1,15,1502
SOC-A7-2025-118,S03,20,1,2,200
SOC-A7-2025-118,S03,21,1,1,100
SOC-A7-2025-118,S03,22,1,9,901
SOC-A7-2025-118,S03,23,1,9,901
SOC-A7-2025-118,S03,24,1,3,301
SOC-A7-2025-118,S03,-24,2,1,100
SOC-A7-2025-118,S03,-23,2,10,1002
SOC-A7-2025-118,S03,-22,2,1,100
SOC-A7-2025-118,S03,-21,2,2,201
SOC-A7-2025-118,S03,-20,2,10,1001
SOC-A7-2025-118,S03,-19,2,6,601
SOC-A7-2025-118,S03,-18,2,1,100
SOC-A7-2025-118,S03,-17,2,6,601
SOC-A7-2025-118,S03,-16,2,1,100
SOC-A7-2025-118,S03,-15,2,1,100
SOC-A7-2025-118,S03,-14,2,1,100
SOC-A7-2025-118,S03,-13,2,1,100
SOC-A7-2025-118,S03,-12,2,1,100
SOC-A7-2025-118,S03,-11,2,6,603
SOC-A7-2025-118,S03,-10,2,1,100
SOC-A7-2025-118,S03,-9,2,2,200
SOC-A7-2025-118,S03,-8,2,1,100
SOC-A7-2025-118,S03,-7,2,1,100
SOC-A7-2025-118,S03,-6,2,1,100
SOC-A7-2025-118,S03,-5,2,1,100
SOC-A7-2025-118,S03,-4,2,1,100
SOC-A7-2025-118,S03,-3,2,5,501
SOC-A7-2025-118,S03,-2,2,1,100
SOC-A7-2025-118,S03,-1,2,7,702
SOC-A7-2025-118,S03,0,2,1,100
SOC-A7-2025-118,S03,1,2,7,702
SOC-A7-2025-118,S03,2,2,5,502
SOC-A7-2025-118,S03,3,2,5,502
SOC-A7-2025-118,S03,4,2,1,100
SOC-A7-2025-118,S03,5,2,1,100
SOC-A7-2025-118,S03,6,2,1,100
SOC-A7-2025-118,S03,7,2,1,100
SOC-A7-2025-118,S03,8,2,6,601
SOC-A7-2025-118,S03,9,2,1,100
SOC-A7-2025-118,S03,10,2,2,201
SOC-A7-2025-118,S03,11,2,1,100
SOC-A7-2025-118,S03,12,2,1,100
SOC-A7-2025-118,S03,13,2,1,100
SOC-A7-2025-118,S03,14,2,1,100
SOC-A7-2025-118,S03,15,2,9,901
SOC-A7-2025-118,S03,16,2,1,100
SOC-A7-2025-118,S03,17,2,1,100
SOC-A7-2025-118,S03,18,2,1,100
SOC-A7-2025-118,S03,19,2,2,201
SOC-A7-2025-118,S03,20,2,1,100
SOC-A7-2025-118,S03,21,2,1,100
SOC-A7-2025-118,S03,22,2,1,100
SOC-A7-2025-118,S03,23,2,1,100
SOC-A7-2025-118,S03,24,2,3,301
SOC-A7-2025-118,S03,-24,3,1,100
SOC-A7-2025-118,S03,-23,3,10,1001
SOC-A7-2025-118,S03,-22,3,1,100
SOC-A7-2025-118,S03,-21,3,1,100
SOC-A7-2025-118,S03,-20,3,11,1102
SOC-A7-2025-118,S03,-19,3,1,100
SOC-A7-2025-118,S03,-18,3,2,201
SOC-A7-2025-118,S03,-17,3,1,100
SOC-A7-2025-118,S03,-16,3,2,201
SOC-A7-2025-118,S03,-15,3,1,100
SOC-A7-2025-118,S03,-14,3,1,100
SOC-A7-2025-118,S03,-13,3,1,100
SOC-A7-2025-118,S03,-12,3,1,100
SOC-A7-2025-118,S03,-11,3,1,100
SOC-A7-2025-118,S03,-10,3,1,100
SOC-A7-2025-118,S03,-9,3,1,100
SOC-A7-2025-118,S03,-8,3,1,100
SOC-A7-2025-118,S03,-7,3,1,100
SOC-A7-2025-118,S03,-6,3,1,100
SOC-A7-2025-118,S03,-5,3,1,100
SOC-A7-2025-118,S03,-4,3,1,100
SOC-A7-2025-118,S03,-3,3,1,100
SOC-A7-2025-118,S03,-2,3,1,100
SOC-A7-2025-118,S03,-1,3,5,503
SOC-A7-2025-118,S03,0,3,1,100
SOC-A7-2025-118,S03,1,3,7,702
SOC-A7-2025-118,S03,2,3,7,702
SOC-A7-2025-118,S03,3,3,5,501
SOC-A7-2025-118,S03,4,3,2,201
SOC-A7-2025-118,S03,5,3,1,100
SOC-A7-2025-118,S03,6,3,1,100
SOC-A7-2025-118,S03,7,3,1,100
SOC-A7-2025-118,S03,8,3,1,100
SOC-A7-2025-118,S03,9,3,1,100
SOC-A7-2025-118,S03,10,3,1,100
SOC-A7-2025-118,S03,11,3,1,100
SOC-A7-2025-118,S03,12,3,1,100
SOC-A7-2025-118,S03,13,3,6,602
SOC-A7-2025-118,S03,14,3,1,100
SOC-A7-2025-118,S03,15,3,1,100
SOC-A7-2025-118,S03,16,3,9,901
SOC-A7-2025-118,S03,17,3,2,200
SOC-A7-2025-118,S03,18,3,1,100
SOC-A7-2025-118,S03,19,3,1,100
SOC-A7-2025-118,S03,20,3,9,902
SOC-A7-2025-118,S03,21,3,1,100
SOC-A7-2025-118,S03,22,3,1,100
SOC-A7-2025-118,S03,23,3,3,303
SOC-A7-2025-118,S03,24,3,3,303
SOC-A7-2025-118,S03,-23,4,1,100
SOC-A7-2025-118,S03,-22,4,1,100
SOC-A7-2025-118,S03,-21,4,1,100
SOC-A7-2025-118,S03,-20,4,2,201
SOC-A7-2025-118,S03,-19,4,2,200
SOC-A7-2025-118,S03,-18,4,1,100
SOC-A7-2025-118,S03,-17,4,1,100
SOC-A7-2025-118,S03,-16,4,1,100
SOC-A7-2025-118,S03,-15,4,8,801
SOC-A7-2025-118,S03,-14,4,1,100
SOC-A7-2025-118,S03,-13,4,6,602
SOC-A7-2025-118,S03,-12,4,11,1103
SOC-A7-2025-118,S03,-11,4,1,100
SOC-A7-2025-118,S03,-10,4,1,100
SOC-A7-2025-118,S03,-9,4,1,100
SOC-A7-2025-118,S03,-8,4,1,100
SOC-A7-2025-118,S03,-7,4,1,100
SOC-A7-2025-118,S03,-6,4,1,100
SOC-A7-2025-118,S03,-5,4,1,100
SOC-A7-2025-118,S03,-4,4,8,801
SOC-A7-2025-118,S03,-3,4,1,100
SOC-A7-2025-118,S03,-2,4,1,100
SOC-A7-2025-118,S03,-1,4,5,502
SOC-A7-2025-118,S03,0,4,5,502
SOC-A7-2025-118,S03,1,4,1,100
SOC-A7-2025-118,S03,2,4,1,100
SOC-A7-2025-118,S03,3,4,7,703
SOC-A7-2025-118,S03,4,4,7,702
SOC-A7-2025-118,S03,5,4,6,602
SOC-A7-2025-118,S03,6,4,1,100
SOC-A7-2025-118,S03,7,4,1,100
SOC-A7-2025-118,S03,8,4,1,100
SOC-A7-2025-118,S03,9,4,1,100
SOC-A7-2025-118,S03,10,4,2,200
SOC-A7-2025-118,S03,11,4,6,603
SOC-A7-2025-118,S03,12,4,1,100
SOC-A7-2025-118,S03,13,4,9,902
SOC-A7-2025-118,S03,14,4,6,603
SOC-A7-2025-118,S03,15,4,1,100
SOC-A7-2025-118,S03,16,4,1,100
SOC-A7-2025-118,S03,17,4,9,901
SOC-A7-2025-118,S03,18,4,1,100
SOC-A7-2025-118,S03,19,4,1,100
SOC-A7-2025-118,S03,20,4,9,902
SOC-A7-2025-118,S03,21,4,1,100
SOC-A7-2025-118,S03,22,4,1,100
SOC-A7-2025-118,S03,23,4,1,100
SOC-A7-2025-118,S03,-23,5,2,201
SOC-A7-2025-118,S03,-22,5,1,100
SOC-A7-2025-118,S03,-21,5,1,100
SOC-A7-2025-118,S03,-20,5,1,100
SOC-A7-2025-118,S03,-19,5,1,100
SOC-A7-2025-118,S03,-18,5,1,100
SOC-A7-2025-118,S03,-17,5,2,201
SOC-A7-2025-118,S03,-16,5,2,200
SOC-A7-2025-118,S03,-15,5,1,100
SOC-A7-2025-118,S03,-14,5,1,100
SOC-A7-2025-118,S03,-13,5,1,100
SOC-A7-2025-118,S03,-12,5,1,100
SOC-A7-2025-118,S03,-11,5,2,200
SOC-A7-2025-118,S03,-10,5,15,1502
SOC-A7-2025-118,S03,-9,5,1,100
SOC-A7-2025-118,S03,-8,5,1,100
SOC-A7-2025-118,S03,-7,5,1,100
SOC-A7-2025-118,S03,-6,5,1,100
SOC-A7-2025-118,S03,-5,5,1,100
SOC-A7-2025-118,S03,-4,5,1,100
SOC-A7-2025-118,S03,-3,5,1,100
SOC-A7-2025-118,S03,-2,5,1,100
SOC-A7-2025-118,S03,-1,5,1,100
SOC-A7-2025-118,S03,0,5,1,100
SOC-A7-2025-118,S03,1,5,2,201
SOC-A7-2025-118,S03,2,5,1,100
SOC-A7-2025-118,S03,3,5,1,100
SOC-A7-2025-118,S03,4,5,7,701
SOC-A7-2025-118,S03,5,5,7,702
SOC-A7-2025-118,S03,6,5,7,701
SOC-A7-2025-118,S03,7,5,1,100
SOC-A7-2025-118,S03,8,5,1,100
SOC-A7-2025-118,S03,9,5,1,100
SOC-A7-2025-118,S03,10,5,1,100
SOC-A7-2025-118,S03,11,5,1,100
SOC-A7-2025-118,S03,12,5,1,100
SOC-A7-2025-118,S03,13,5,1,100
SOC-A7-2025-118,S03,14,5,1,100
SOC-A7-2025-118,S03,15,5,1,100
SOC-A7-2025-118,S03,16,5,1,100
SOC-A7-2025-118,S03,17,5,1,100
SOC-A7-2025-118,S03,18,5,1,100
SOC-A7-2025-118,S03,19,5,2,201
SOC-A7-2025-118,S03,20,5,1,100
SOC-A7-2025-118,S03,21,5,9,902
SOC-A7-2025-118,S03,22,5,1,100
SOC-A7-2025-118,S03,23,5,9,902
SOC-A7-2025-118,S03,-23,6,3,301
SOC-A7-2025-118,S03,-22,6,3,301
SOC-A7-2025-118,S03,-21,6,1,100
SOC-A7-2025-118,S03,-20,6,2,201
SOC-A7-2025-118,S03,-19,6,2,200
SOC-A7-2025-118,S03,-18,6,2,200
SOC-A7-2025-118,S03,-17,6,1,100
SOC-A7-2025-118,S03,-16,6,6,601
SOC-A7-2025-118,S03,-15,6,1,100
SOC-A7-2025-118,S03,-14,6,1,100
SOC-A7-2025-118,S03,-13,6,1,100
SOC-A7-2025-118,S03,-12,6,1,100
SOC-A7-2025-118,S03,-11,6,1,100
SOC-A7-2025-118,S03,-10,6,1,100
SOC-A7-2025-118,S03,-9,6,1,100
SOC-A7-2025-118,S03,-8,6,11,1103
SOC-A7-2025-118,S03,-7,6,1,100
SOC-A7-2025-118,S03,-6,6,1,100
SOC-A7-2025-118,S03,-5,6,1,100
SOC-A7-2025-118,S03,-4,6,1,100
SOC-A7-2025-118,S03,-3,6,2,201
SOC-A7-2025-118,S03,-2,6,1,100
SOC-A7-2025-118,S03,-1,6,1,100
SOC-A7-2025-118,S03,0,6,1,100
SOC-A7-2025-118,S03,1,6,1,100
SOC-A7-2025-118,S03,2,6,1,100
SOC-A7-2025-118,S03,3,6,1,100
SOC-A7-2025-118,S03,4,6,2,201
SOC-A7-2025-118,S03,5,6,1,100
SOC-A7-2025-118,S03,6,6,7,703
SOC-A7-2025-118,S03,7,6,7,701
SOC-A7-2025-118,S03,8,6,1,100
SOC-A7-2025-118,S03,9,6,1,100
SOC-A7-2025-118,S03,10,6,9,901
SOC-A7-2025-118,S03,11,6,1,100
SOC-A7-2025-118,S03,12,6,2,200
SOC-A7-2025-118,S03,13,6,1,100
SOC-A7-2025-118,S03,14,6,1,100
SOC-A7-2025-118,S03,15,6,9,901
SOC-A7-2025-118,S03,16,6,1,100
SOC-A7-2025-118,S03,17,6,8,802
SOC-A7-2025-118,S03,18,6,1,100
SOC-A7-2025-118,S03,19,6,1,100
SOC-A7-2025-118,S03,20,6,1,100
SOC-A7-2025-118,S03,21,6,1,100
SOC-A7-2025-118,S03,22,6,11,1101
SOC-A7-2025-118,S03,23,6,9,902
SOC-A7-2025-118,S03,-23,7,1,100
SOC-A7-2025-118,S03,-22,7,1,100
SOC-A7-2025-118,S03,-21,7,1,100
SOC-A7-2025-118,S03,-20,7,2,200
SOC-A7-2025-118,S03,-19,7,12,1201
SOC-A7-2025-118,S03,-18,7,1,100
SOC-A7-2025-118,S03,-17,7,1,100
SOC-A7-2025-118,S03,-16,7,1,100
SOC-A7-2025-118,S03,-15,7,1,100
SOC-A7-2025-118,S03,-14,7,1,100
SOC-A7-2025-118,S03,-13,7,1,100
SOC-A7-2025-118,S03,-12,7,1,100
SOC-A7-2025-118,S03,-11,7,6,601
SOC-A7-2025-118,S03,-10,7,1,100
SOC-A7-2025-118,S03,-9,7,1,100
SOC-A7-2025-118,S03,-8,7,6,601
SOC-A7-2025-118,S03,-7,7,1,100
SOC-A7-2025-118,S03,-6,7,1,100
SOC-A7-2025-118,S03,-5,7,1,100
SOC-A7-2025-118,S03,-4,7,1,100
SOC-A7-2025-118,S03,-3,7,1,100
SOC-A7-2025-118,S03,-2,7,1,100
SOC-A7-2025-118,S03,-1,7,1,100
SOC-A7-2025-118,S03,0,7,1,100
SOC-A7-2025-118,S03,1,7,1,100
SOC-A7-2025-118,S03,2,7,4,401
SOC-A7-2025-118,S03,3,7,4,401
SOC-A7-2025-118,S03,4,7,4,401
SOC-A7-2025-118,S03,5,7,1,100
SOC-A7-2025-118,S03,6,7,1,100
SOC-A7-2025-118,S03,7,7,6,602
SOC-A7-2025-118,S03,8,7,7,702
SOC-A7-2025-118,S03,9,7,7,703
SOC-A7-2025-118,S03,10,7,1,100
SOC-A7-2025-118,S03,11,7,1,100
SOC-A7-2025-118,S03,12,7,1,100
SOC-A7-2025-118,S03,13,7,1,100
SOC-A7-2025-118,S03,14,7,1,100
SOC-A7-2025-118,S03,15,7,1,100
SOC-A7-2025-118,S03,16,7,1,100
SOC-A7-2025-118,S03,17,7,1,100
SOC-A7-2025-118,S03,18,7,1,100
SOC-A7-2025-118,S03,19,7,12,1201
SOC-A7-2025-118,S03,20,7,2,201
SOC-A7-2025-118,S03,21,7,9,902
SOC-A7-2025-118,S03,22,7,3,303
SOC-A7-2025-118,S03,23,7,9,902
SOC-A7-2025-118,S03,-22,8,2,201
SOC-A7-2025-118,S03,-21,8,2,201
SOC-A7-2025-118,S03,-20,8,2,200
SOC-A7-2025-118,S03,-19,8,1,100
SOC-A7-2025-118,S03,-18,8,1,100
SOC-A7-2025-118,S03,-17,8,2,201
SOC-A7-2025-118,S03,-16,8,2,200
SOC-A7-2025-118,S03,-15,8,1,100
SOC-A7-2025-118,S03,-14,8,2,201
SOC-A7-2025-118,S03,-13,8,1,100
SOC-A7-2025-118,S03,-12,8,1,100
SOC-A7-2025-118,S03,-11,8,1,100
SOC-A7-2025-118,S03,-10,8,1,100
SOC-A7-2025-118,S03,-9,8,1,100
SOC-A7-2025-118,S03,-8,8,1,100
SOC-A7-2025-118,S03,-7,8,1,100
SOC-A7-2025-118,S03,-6,8,1,100
SOC-A7-2025-118,S03,-5,8,1,100
SOC-A7-2025-118,S03,-4,8,1,100
SOC-A7-2025-118,S03,-3,8,1,100
SOC-A7-2025-118,S03,-2,8,1,100
SOC-A7-2025-118,S03,-1,8,1,100
SOC-A7-2025-118,S03,0,8,1,100
SOC-A7-2025-118,S03,1,8,4,402
SOC-A7-2025-118,S03,2,8,4,401
SOC-A7-2025-118,S03,3,8,4,401
SOC-A7-2025-118,S03,4,8,4,401
SOC-A7-2025-118,S03,5,8,4,402
SOC-A7-2025-118,S03,6,8,1,100
SOC-A7-2025-118,S03,7,8,1,100
SOC-A7-2025-118,S03,8,8,2,201
SOC-A7-2025-118,S03,9,8,7,703
SOC-A7-2025-118,S03,10,8,7,701
SOC-A7-2025-118,S03,11,8,7,703
SOC-A7-2025-118,S03,12,8,1,100
SOC-A7-2025-118,S03,13,8,1,100
SOC-A7-2025-118,S03,14,8,1,100
SOC-A7-2025-118,S03,15,8,1,100
SOC-A7-2025-118,S03,16,8,1,100
SOC-A7-2025-118,S03,17,8,1,100
SOC-A7-2025-118,S03,18,8,6,603
SOC-A7-2025-118,S03,19,8,1,100
SOC-A7-2025-118,S03,20,8,2,200
SOC-A7-2025-118,S03,21,8,1,100
SOC-A7-2025-118,S03,22,8,1,100
SOC-A7-2025-118,S03,-22,9,2,200
SOC-A7-2025-118,S03,-21,9,1,100
SOC-A7-2025-118,S03,-20,9,1,100
SOC-A7-2025-118,S03,-19,9,1,100
SOC-A7-2025-118,S03,-18,9,1,100
SOC-A7-2025-118,S03,-17,9,1,100
SOC-A7-2025-118,S03,-16,9,1,100
SOC-A7-2025-118,S03,-15,9,6,601
SOC-A7-2025-118,S03,-14,9,2,200
SOC-A7-2025-118,S03,-13,9,1,100
SOC-A7-2025-118,S03,-12,9,1,100
SOC-A7-2025-118,S03,-11,9,1,100
SOC-A7-2025-118,S03,-10,9,1,100
SOC-A7-2025-118,S03,-9,9,1,100
SOC-A7-2025-118,S03,-8,9,1,100
SOC-A7-2025-118,S03,-7,9,1,100
SOC-A7-2025-118,S03,-6,9,1,100
SOC-A7-2025-118,S03,-5,9,1,100
SOC-A7-2025-118,S03,-4,9,1,100
SOC-A7-2025-118,S03,-3,9,1,100
SOC-A7-2025-118,S03,-2,9,1,100
SOC-A7-2025-118,S03,-1,9,1,100
SOC-A7-2025-118,S03,0,9,1,100
SOC-A7-2025-118,S03,1,9,4,401
SOC-A7-2025-118,S03,2,9,4,401
SOC-A7-2025-118,S03,3,9,4,401
SOC-A7-2025-118,S03,4,9,4,402
SOC-A7-2025-118,S03,5,9,4,401
SOC-A7-2025-118,S03,6,9,1,100
SOC-A7-2025-118,S03,7,9,1,100
SOC-A7-2025-118,S03,8,9,1,100
SOC-A7-2025-118,S03,9,9,1,100
SOC-A7-2025-118,S03,10,9,1,100
SOC-A7-2025-118,S03,11,9,7,701
SOC-A7-2025-118,S03,12,9,1,100
SOC-A7-2025-118,S03,13,9,1,100
SOC-A7-2025-118,S03,14,9,1,100
SOC-A7-2025-118,S03,15,9,9,902
SOC-A7-2025-118,S03,16,9,1,100
SOC-A7-2025-118,S03,17,9,1,100
SOC-A7-2025-118,S03,18,9,1,100
SOC-A7-2025-118,S03,19,9,9,902
SOC-A7-2025-118,S03,20,9,1,100
SOC-A7-2025-118,S03,21,9,1,100
SOC-A7-2025-118,S03,22,9,3,302
SOC-A7-2025-118,S03,-22,10,1,100
SOC-A7-2025-118,S03,-21,10,1,100
SOC-A7-2025-118,S03,-20,10,1,100
SOC-A7-2025-118,S03,-19,10,1,100
SOC-A7-2025-118,S03,-18,10,1,100
SOC-A7-2025-118,S03,-17,10,1,100
SOC-A7-2025-118,S03,-16,10,2,200
SOC-A7-2025-118,S03,-15,10,1,100
SOC-A7-2025-118,S03,-14,10,1,100
SOC-A7-2025-118,S03,-13,10,1,100
SOC-A7-2025-118,S03,-12,10,1,100
SOC-A7-2025-118,S03,-11,10,1,100
SOC-A7-2025-118,S03,-10,10,1,100
SOC-A7-2025-118,S03,-9,10,1,100
SOC-A7-2025-118,S03,-8,10,1,100
SOC-A7-2025-118,S03,-7,10,20,2001
SOC-A7-2025-118,S03,-6,10,20,2001
SOC-A7-2025-118,S03,-5,10,20,2001
