LOT,WFR,X,Y,HBIN,SBIN,TST_A,TST_B
HVM-0982,W01,31,2,1,10,1.3128,0.9303
HVM-0982,W01,32,2,1,10,1.3194,0.9317
HVM-0982,W01,33,2,1,10,1.2753,0.9633
HVM-0982,W01,34,2,1,10,1.2840,0.9517
HVM-0982,W01,35,2,1,10,1.3099,0.8928
HVM-0982,W01,36,2,1,10,1.3016,0.9234
HVM-0982,W01,37,2,1,10,1.3456,0.9456
HVM-0982,W01,38,2,1,10,1.3151,0.9786
HVM-0982,W01,39,2,1,10,1.3220,0.9321
HVM-0982,W01,40,2,1,10,1.3455,0.9307
HVM-0982,W01,41,2,1,10,1.3408,0.9741
HVM-0982,W01,42,2,1,10,1.3478,0.9840
HVM-0982,W01,43,2,1,10,1.3442,0.9344
HVM-0982,W01,44,2,1,10,1.3234,0.9306
HVM-0982,W01,45,2,1,10,1.3446,0.9791
HVM-0982,W01,46,2,3,21,1.3144,0.9456
HVM-0982,W01,47,2,1,10,1.3184,0.9719
HVM-0982,W01,48,2,3,31,1.3850,0.9467
HVM-0982,W01,-48,3,2,21,1.0419,0.9509
HVM-0982,W01,-47,3,2,31,1.0556,0.9628
HVM-0982,W01,-46,3,1,10,1.0738,0.9924
HVM-0982,W01,-45,3,1,10,1.0385,0.9855
HVM-0982,W01,-44,3,1,10,1.1138,0.9978
HVM-0982,W01,-43,3,1,10,1.0695,0.9501
HVM-0982,W01,-42,3,1,10,1.1067,0.9386
HVM-0982,W01,-41,3,1,10,1.1260,0.9537
HVM-0982,W01,-40,3,1,10,1.1043,0.9983
HVM-0982,W01,-39,3,1,10,1.0497,0.9054
HVM-0982,W01,-38,3,1,10,1.0872,0.9252
HVM-0982,W01,-37,3,1,10,1.0560,0.9781
HVM-0982,W01,-36,3,1,10,1.1120,0.9399
HVM-0982,W01,-35,3,1,10,1.0702,0.9302
HVM-0982,W01,-34,3,1,10,1.1260,0.9720
HVM-0982,W01,-33,3,1,10,1.1308,0.9673
HVM-0982,W01,-32,3,1,10,1.1186,0.9664
HVM-0982,W01,-31,3,1,10,1.0932,0.9174
HVM-0982,W01,-30,3,1,10,1.1069,0.9063
HVM-0982,W01,-29,3,1,10,1.1128,0.9051
HVM-0982,W01,-28,3,1,10,1.0838,0.8940
HVM-0982,W01,-27,3,1,10,1.1103,0.9302
HVM-0982,W01,-26,3,1,10,1.1463,0.9534
HVM-0982,W01,-25,3,1,10,1.1217,0.9662
HVM-0982,W01,-24,3,2,20,1.1927,0.9332
HVM-0982,W01,-23,3,1,10,1.1730,0.9392
HVM-0982,W01,-22,3,1,10,1.1175,0.8870
HVM-0982,W01,-21,3,1,10,1.1247,0.9321
HVM-0982,W01,-20,3,1,10,1.1654,0.8815
HVM-0982,W01,-19,3,1,10,1.1314,0.8790
HVM-0982,W01,-18,3,1,10,1.1016,0.9099
HVM-0982,W01,-17,3,1,10,1.1323,0.8532
HVM-0982,W01,-16,3,1,10,1.1478,0.9015
HVM-0982,W01,-15,3,1,10,1.1607,0.9002
HVM-0982,W01,-14,3,1,10,1.1168,0.8370
HVM-0982,W01,-13,3,1,10,1.1835,0.8638
HVM-0982,W01,-12,3,1,10,1.1112,0.8706
HVM-0982,W01,-11,3,1,10,1.1575,0.8971
HVM-0982,W01,-10,3,1,10,1.1524,0.8534
HVM-0982,W01,-9,3,1,10,1.1826,0.8802
HVM-0982,W01,-8,3,1,10,1.2148,0.8624
HVM-0982,W01,-7,3,1,10,1.1908,0.8715
HVM-0982,W01,-6,3,1,10,1.1610,0.8583
HVM-0982,W01,-5,3,1,10,1.1997,0.8791
HVM-0982,W01,-4,3,1,10,1.1566,0.9053
HVM-0982,W01,-3,3,1,10,1.1984,0.8486
HVM-0982,W01,-2,3,1,10,1.1740,0.8362
HVM-0982,W01,-1,3,1,10,1.1990,0.8157
HVM-0982,W01,0,3,1,10,1.1870,0.9081
HVM-0982,W01,1,3,1,10,1.2301,0.8737
HVM-0982,W01,2,3,1,10,1.2174,0.8779
HVM-0982,W01,3,3,1,10,1.2115,0.8186
HVM-0982,W01,4,3,1,10,1.1846,0.8584
HVM-0982,W01,5,3,1,10,1.2254,0.8688
HVM-0982,W01,6,3,1,10,1.2925,0.8301
HVM-0982,W01,7,3,1,10,1.2716,0.8580
HVM-0982,W01,8,3,1,10,1.2170,0.8828
HVM-0982,W01,9,3,1,10,1.2120,0.8500
HVM-0982,W01,10,3,1,10,1.1954,0.9054
HVM-0982,W01,11,3,1,10,1.2421,0.8751
HVM-0982,W01,12,3,1,10,1.2408,0.8784
HVM-0982,W01,13,3,1,10,1.2382,0.9069
HVM-0982,W01,14,3,1,10,1.2640,0.8853
HVM-0982,W01,15,3,1,10,1.2457,0.8848
HVM-0982,W01,16,3,4,21,1.2811,0.9108
HVM-0982,W01,17,3,1,10,1.2522,0.9106
HVM-0982,W01,18,3,1,10,1.2717,0.9005
HVM-0982,W01,19,3,1,10,1.2853,0.8671
HVM-0982,W01,20,3,1,10,1.2764,0.8895
HVM-0982,W01,21,3,1,10,1.2717,0.8891
HVM-0982,W01,22,3,1,10,1.2901,0.8783
HVM-0982,W01,23,3,1,10,1.2644,0.9432
HVM-0982,W01,24,3,1,10,1.3091,0.8781
HVM-0982,W01,25,3,1,10,1.2652,0.9116
HVM-0982,W01,26,3,1,10,1.3096,0.8454
HVM-0982,W01,27,3,1,10,1.2343,0.9379
HVM-0982,W01,28,3,1,10,1.2642,0.8667
HVM-0982,W01,29,3,1,10,1.2688,0.9638
HVM-0982,W01,30,3,1,10,1.2664,0.9226
HVM-0982,W01,31,3,1,10,1.3252,0.9557
HVM-0982,W01,32,3,1,10,1.2177,0.8920
HVM-0982,W01,33,3,1,10,1.3038,0.9076
HVM-0982,W01,34,3,1,10,1.3094,0.9467
HVM-0982,W01,35,3,2,21,1.3560,0.9385
HVM-0982,W01,36,3,1,10,1.3447,0.9131
HVM-0982,W01,37,3,1,10,1.3396,0.9150
HVM-0982,W01,38,3,1,10,1.3084,0.9293
HVM-0982,W01,39,3,1,10,1.3371,0.8987
HVM-0982,W01,40,3,1,10,1.3357,0.9175
HVM-0982,W01,41,3,1,10,1.3323,0.9140
HVM-0982,W01,42,3,1,10,1.2692,0.9306
HVM-0982,W01,43,3,1,10,1.3003,0.9713
HVM-0982,W01,44,3,1,10,1.3889,0.9141
HVM-0982,W01,45,3,1,10,1.3369,0.9657
HVM-0982,W01,46,3,2,30,1.3629,0.9456
HVM-0982,W01,47,3,1,10,1.3838,0.9804
HVM-0982,W01,48,3,1,10,1.3529,0.9644
HVM-0982,W01,-48,4,1,10,1.0410,0.9769
HVM-0982,W01,-47,4,1,10,1.1246,0.9667
HVM-0982,W01,-46,4,1,10,1.0136,0.9489
HVM-0982,W01,-45,4,1,10,1.0827,0.9843
HVM-0982,W01,-44,4,1,10,1.0733,0.9660
HVM-0982,W01,-43,4,1,10,1.0813,0.9520
HVM-0982,W01,-42,4,1,10,1.0977,0.9474
HVM-0982,W01,-41,4,1,10,1.0796,0.9431
HVM-0982,W01,-40,4,1,10,1.0936,0.9317
HVM-0982,W01,-39,4,1,10,1.0789,0.9622
HVM-0982,W01,-38,4,1,10,1.1028,0.8854
HVM-0982,W01,-37,4,1,10,1.0434,0.9370
HVM-0982,W01,-36,4,1,10,1.0950,0.9059
HVM-0982,W01,-35,4,1,10,1.0966,0.9169
HVM-0982,W01,-34,4,1,10,1.1006,0.9540
HVM-0982,W01,-33,4,1,10,1.1069,0.9780
HVM-0982,W01,-32,4,1,10,1.1272,0.9034
HVM-0982,W01,-31,4,1,10,1.0928,0.9064
HVM-0982,W01,-30,4,1,10,1.0996,0.9021
HVM-0982,W01,-29,4,1,10,1.0865,0.9176
HVM-0982,W01,-28,4,1,10,1.1149,0.9117
HVM-0982,W01,-27,4,1,10,1.1096,0.8647
HVM-0982,W01,-26,4,1,10,1.1496,0.8865
HVM-0982,W01,-25,4,1,10,1.1148,0.9036
HVM-0982,W01,-24,4,1,10,1.0883,0.9157
HVM-0982,W01,-23,4,1,10,1.1475,0.8756
HVM-0982,W01,-22,4,1,10,1.1425,0.8892
HVM-0982,W01,-21,4,1,10,1.1469,0.8673
HVM-0982,W01,-20,4,1,10,1.1763,0.9116
HVM-0982,W01,-19,4,1,10,1.1872,0.8825
HVM-0982,W01,-18,4,1,10,1.1137,0.9084
HVM-0982,W01,-17,4,1,10,1.1455,0.8624
HVM-0982,W01,-16,4,1,10,1.1915,0.8930
HVM-0982,W01,-15,4,1,10,1.1647,0.8939
HVM-0982,W01,-14,4,1,10,1.1083,0.8464
HVM-0982,W01,-13,4,1,10,1.1931,0.8931
HVM-0982,W01,-12,4,1,10,1.1951,0.8524
HVM-0982,W01,-11,4,1,10,1.1516,0.8723
HVM-0982,W01,-10,4,1,10,1.2246,0.8575
HVM-0982,W01,-9,4,1,10,1.1702,0.8722
HVM-0982,W01,-8,4,1,10,1.1622,0.8572
HVM-0982,W01,-7,4,1,10,1.1879,0.8738
HVM-0982,W01,-6,4,2,31,1.1608,0.8943
HVM-0982,W01,-5,4,1,10,1.1754,0.8678
HVM-0982,W01,-4,4,1,10,1.2485,0.8781
HVM-0982,W01,-3,4,1,10,1.2051,0.8812
HVM-0982,W01,-2,4,1,10,1.1986,0.8683
HVM-0982,W01,-1,4,2,31,1.1392,0.8868
HVM-0982,W01,0,4,1,10,1.2020,0.8523
HVM-0982,W01,1,4,1,10,1.2152,0.8265
HVM-0982,W01,2,4,1,10,1.2363,0.8467
HVM-0982,W01,3,4,1,10,1.2096,0.8551
HVM-0982,W01,4,4,1,10,1.2105,0.8322
HVM-0982,W01,5,4,1,10,1.2257,0.8456
HVM-0982,W01,6,4,1,10,1.2222,0.8840
HVM-0982,W01,7,4,1,10,1.2213,0.9099
HVM-0982,W01,8,4,1,10,1.2469,0.8574
HVM-0982,W01,9,4,1,10,1.2128,0.8475
HVM-0982,W01,10,4,1,10,1.2547,0.9383
HVM-0982,W01,11,4,1,10,1.2574,0.8447
HVM-0982,W01,12,4,1,10,1.2411,0.8784
HVM-0982,W01,13,4,1,10,1.2548,0.8557
HVM-0982,W01,14,4,1,10,1.2802,0.8803
HVM-0982,W01,15,4,1,10,1.2333,0.9121
HVM-0982,W01,16,4,1,10,1.2660,0.8735
HVM-0982,W01,17,4,1,10,1.2670,0.8859
HVM-0982,W01,18,4,1,10,1.2909,0.9245
HVM-0982,W01,19,4,1,10,1.2625,0.8641
HVM-0982,W01,20,4,1,10,1.2918,0.9042
HVM-0982,W01,21,4,1,10,1.2990,0.8817
HVM-0982,W01,22,4,1,10,1.2692,0.9037
HVM-0982,W01,23,4,1,10,1.3013,0.8845
HVM-0982,W01,24,4,1,10,1.2740,0.9071
HVM-0982,W01,25,4,1,10,1.2574,0.9054
HVM-0982,W01,26,4,1,10,1.2784,0.9061
HVM-0982,W01,27,4,1,10,1.2645,0.9437
HVM-0982,W01,28,4,1,10,1.3389,0.8805
HVM-0982,W01,29,4,1,10,1.2926,0.9104
HVM-0982,W01,30,4,1,10,1.3196,0.9614
HVM-0982,W01,31,4,1,10,1.3092,0.9368
HVM-0982,W01,32,4,1,10,1.2733,0.9336
HVM-0982,W01,33,4,1,10,1.2757,0.8651
HVM-0982,W01,34,4,1,10,1.3316,0.9356
HVM-0982,W01,35,4,1,10,1.3029,0.9505
HVM-0982,W01,36,4,1,10,1.3100,0.9655
HVM-0982,W01,37,4,1,10,1.3090,0.9299
HVM-0982,W01,38,4,1,10,1.3419,0.9824
HVM-0982,W01,39,4,1,10,1.3433,0.9740
HVM-0982,W01,40,4,1,10,1.3562,0.9262
HVM-0982,W01,41,4,1,10,1.2938,0.9270
HVM-0982,W01,42,4,1,10,1.3496,0.9438
HVM-0982,W01,43,4,2,21,1.3506,0.9445
HVM-0982,W01,44,4,1,10,1.3335,0.9370
HVM-0982,W01,45,4,1,10,1.3550,0.9672
HVM-0982,W01,46,4,1,10,1.3833,0.9684
HVM-0982,W01,47,4,2,20,1.3572,0.9400
HVM-0982,W01,48,4,1,10,1.3321,0.9405
HVM-0982,W01,-48,5,1,10,1.0854,0.9977
HVM-0982,W01,-47,5,2,20,1.0699,0.9638
HVM-0982,W01,-46,5,1,10,1.0546,0.9744
HVM-0982,W01,-45,5,1,10,1.0983,0.9265
HVM-0982,W01,-44,5,1,10,1.1080,0.9323
HVM-0982,W01,-43,5,1,10,1.0808,0.9754
HVM-0982,W01,-42,5,1,10,1.1133,0.9746
HVM-0982,W01,-41,5,1,10,1.0459,0.9328
HVM-0982,W01,-40,5,1,10,1.0773,1.0057
HVM-0982,W01,-39,5,1,10,1.1090,0.9534
HVM-0982,W01,-38,5,1,10,1.0937,0.9521
HVM-0982,W01,-37,5,1,10,1.0872,0.9480
HVM-0982,W01,-36,5,1,10,1.1116,0.9323
HVM-0982,W01,-35,5,1,10,1.0855,0.9233
HVM-0982,W01,-34,5,1,10,1.1277,0.8793
HVM-0982,W01,-33,5,1,10,1.1582,0.9597
HVM-0982,W01,-32,5,1,10,1.0909,0.9241
HVM-0982,W01,-31,5,1,10,1.0944,0.9918
HVM-0982,W01,-30,5,1,10,1.1402,0.9367
HVM-0982,W01,-29,5,1,10,1.1100,0.9547
HVM-0982,W01,-28,5,1,10,1.1051,0.8984
HVM-0982,W01,-27,5,1,10,1.1451,0.9138
HVM-0982,W01,-26,5,1,10,1.1123,0.8465
HVM-0982,W01,-25,5,1,10,1.1663,0.9239
HVM-0982,W01,-24,5,1,10,1.1930,0.8980
HVM-0982,W01,-23,5,1,10,1.1612,0.9146
HVM-0982,W01,-22,5,1,10,1.1604,0.9175
HVM-0982,W01,-21,5,1,10,1.1635,0.8892
HVM-0982,W01,-20,5,1,10,1.1402,0.9026
HVM-0982,W01,-19,5,1,10,1.1736,0.8525
HVM-0982,W01,-18,5,1,10,1.1279,0.9099
HVM-0982,W01,-17,5,1,10,1.1688,0.8981
HVM-0982,W01,-16,5,1,10,1.1313,0.8522
HVM-0982,W01,-15,5,1,10,1.1557,0.8623
HVM-0982,W01,-14,5,1,10,1.1617,0.8961
HVM-0982,W01,-13,5,1,10,1.1476,0.9022
HVM-0982,W01,-12,5,2,21,1.1807,0.8783
HVM-0982,W01,-11,5,1,10,1.1592,0.8904
HVM-0982,W01,-10,5,1,10,1.1629,0.8663
HVM-0982,W01,-9,5,1,10,1.1512,0.8753
HVM-0982,W01,-8,5,1,10,1.1535,0.8842
HVM-0982,W01,-7,5,1,10,1.1657,0.8517
HVM-0982,W01,-6,5,1,10,1.1627,0.8647
HVM-0982,W01,-5,5,1,10,1.2107,0.8758
HVM-0982,W01,-4,5,1,10,1.2131,0.8804
HVM-0982,W01,-3,5,1,10,1.2086,0.8823
HVM-0982,W01,-2,5,1,10,1.1692,0.8430
HVM-0982,W01,-1,5,1,10,1.2416,0.8559
HVM-0982,W01,0,5,4,20,1.1838,0.8533
HVM-0982,W01,1,5,1,10,1.2149,0.8719
HVM-0982,W01,2,5,1,10,1.2410,0.8309
HVM-0982,W01,3,5,1,10,1.2375,0.8570
HVM-0982,W01,4,5,3,30,1.2712,0.8456
HVM-0982,W01,5,5,1,10,1.2413,0.8455
HVM-0982,W01,6,5,1,10,1.1941,0.8942
HVM-0982,W01,7,5,1,10,1.2639,0.8917
HVM-0982,W01,8,5,1,10,1.2680,0.8508
HVM-0982,W01,9,5,1,10,1.2708,0.8570
HVM-0982,W01,10,5,1,10,1.2190,0.8491
HVM-0982,W01,11,5,1,10,1.2361,0.8998
HVM-0982,W01,12,5,1,10,1.2507,0.8856
HVM-0982,W01,13,5,1,10,1.2258,0.9116
HVM-0982,W01,14,5,1,10,1.2684,0.9248
HVM-0982,W01,15,5,1,10,1.2487,0.8846
HVM-0982,W01,16,5,3,30,1.2330,0.9017
HVM-0982,W01,17,5,1,10,1.2197,0.8538
HVM-0982,W01,18,5,1,10,1.2669,0.8940
HVM-0982,W01,19,5,1,10,1.2496,0.8589
HVM-0982,W01,20,5,1,10,1.2432,0.8540
HVM-0982,W01,21,5,1,10,1.2468,0.8747
HVM-0982,W01,22,5,2,21,1.2604,0.8711
HVM-0982,W01,23,5,1,10,1.2738,0.8915
HVM-0982,W01,24,5,1,10,1.2659,0.9138
HVM-0982,W01,25,5,1,10,1.2490,0.9279
HVM-0982,W01,26,5,1,10,1.2756,0.9297
HVM-0982,W01,27,5,1,10,1.2524,0.9266
HVM-0982,W01,28,5,1,10,1.2580,0.9209
HVM-0982,W01,29,5,1,10,1.3071,0.9790
HVM-0982,W01,30,5,1,10,1.2891,0.9177
HVM-0982,W01,31,5,1,10,1.2763,0.9542
HVM-0982,W01,32,5,1,10,1.2711,0.9760
HVM-0982,W01,33,5,1,10,1.3400,0.9188
HVM-0982,W01,34,5,1,10,1.3248,0.9496
HVM-0982,W01,35,5,1,10,1.3575,0.9700
HVM-0982,W01,36,5,1,10,1.3334,0.9070
HVM-0982,W01,37,5,1,10,1.3485,0.8911
HVM-0982,W01,38,5,1,10,1.3104,0.9199
HVM-0982,W01,39,5,1,10,1.3446,0.9033
HVM-0982,W01,40,5,1,10,1.3099,0.9196
HVM-0982,W01,41,5,1,10,1.3454,0.9432
HVM-0982,W01,42,5,4,20,1.3258,0.9287
HVM-0982,W01,43,5,1,10,1.3493,0.9564
HVM-0982,W01,44,5,1,10,1.3532,0.9704
HVM-0982,W01,45,5,1,10,1.3463,0.9706
HVM-0982,W01,46,5,3,30,1.3560,0.9803
HVM-0982,W01,47,5,1,10,1.3320,0.9473
HVM-0982,W01,48,5,1,10,1.3819,0.9669
HVM-0982,W01,-48,6,1,10,1.0644,0.8991
HVM-0982,W01,-47,6,1,10,1.0638,0.9522
HVM-0982,W01,-46,6,1,10,1.0953,0.9159
HVM-0982,W01,-45,6,1,10,1.0575,0.9499
HVM-0982,W01,-44,6,1,10,1.0680,0.9474
HVM-0982,W01,-43,6,1,10,1.0861,0.9640
HVM-0982,W01,-42,6,1,10,1.1053,0.9665
HVM-0982,W01,-41,6,1,10,1.1308,0.9348
HVM-0982,W01,-40,6,2,20,1.1276,0.9585
HVM-0982,W01,-39,6,1,10,1.0530,0.9212
HVM-0982,W01,-38,6,1,10,1.1005,0.9473
HVM-0982,W01,-37,6,1,10,1.0617,0.9578
HVM-0982,W01,-36,6,1,10,1.1032,0.9043
HVM-0982,W01,-35,6,1,10,1.1343,0.8925
HVM-0982,W01,-34,6,1,10,1.0921,0.8980
HVM-0982,W01,-33,6,1,10,1.0635,0.9938
HVM-0982,W01,-32,6,1,10,1.1093,0.8946
HVM-0982,W01,-31,6,1,10,1.0878,0.9243
HVM-0982,W01,-30,6,1,10,1.1406,0.9323
HVM-0982,W01,-29,6,1,10,1.1334,0.8863
HVM-0982,W01,-28,6,1,10,1.0830,0.8946
HVM-0982,W01,-27,6,1,10,1.1277,0.9232
HVM-0982,W01,-26,6,1,10,1.1590,0.8858
HVM-0982,W01,-25,6,1,10,1.1664,0.9240
HVM-0982,W01,-24,6,1,10,1.1562,0.8847
HVM-0982,W01,-23,6,1,10,1.1080,0.9559
HVM-0982,W01,-22,6,1,10,1.1540,0.9096
HVM-0982,W01,-21,6,1,10,1.1569,0.8667
HVM-0982,W01,-20,6,1,10,1.1399,0.8675
HVM-0982,W01,-19,6,1,10,1.2014,0.9199
HVM-0982,W01,-18,6,1,10,1.1753,0.9336
HVM-0982,W01,-17,6,1,10,1.1146,0.8667
HVM-0982,W01,-16,6,1,10,1.1813,0.8898
HVM-0982,W01,-15,6,1,10,1.1735,0.9142
HVM-0982,W01,-14,6,1,10,1.1250,0.8699
HVM-0982,W01,-13,6,1,10,1.1645,0.8976
HVM-0982,W01,-12,6,1,10,1.1397,0.9189
HVM-0982,W01,-11,6,1,10,1.1817,0.8589
HVM-0982,W01,-10,6,1,10,1.1686,0.8427
HVM-0982,W01,-9,6,1,10,1.2069,0.8414
HVM-0982,W01,-8,6,3,30,1.1794,0.8623
HVM-0982,W01,-7,6,1,10,1.1995,0.9081
HVM-0982,W01,-6,6,1,10,1.1629,0.9153
HVM-0982,W01,-5,6,1,10,1.1902,0.8700
HVM-0982,W01,-4,6,1,10,1.1894,0.8673
HVM-0982,W01,-3,6,1,10,1.2090,0.8715
HVM-0982,W01,-2,6,1,10,1.2369,0.8637
HVM-0982,W01,-1,6,1,10,1.2236,0.8408
HVM-0982,W01,0,6,1,10,1.2153,0.8821
HVM-0982,W01,1,6,1,10,1.2128,0.8144
HVM-0982,W01,2,6,1,10,1.1908,0.8638
HVM-0982,W01,3,6,1,10,1.2094,0.8803
HVM-0982,W01,4,6,1,10,1.2224,0.9041
HVM-0982,W01,5,6,1,10,1.2401,0.8386
HVM-0982,W01,6,6,1,10,1.2594,0.8930
HVM-0982,W01,7,6,1,10,1.2338,0.8424
HVM-0982,W01,8,6,1,10,1.2533,0.8831
HVM-0982,W01,9,6,1,10,1.2370,0.8969
HVM-0982,W01,10,6,1,10,1.2192,0.8586
HVM-0982,W01,11,6,1,10,1.2333,0.9175
HVM-0982,W01,12,6,1,10,1.2342,0.8820
HVM-0982,W01,13,6,1,10,1.2535,0.8984
HVM-0982,W01,14,6,3,21,1.2312,0.9191
HVM-0982,W01,15,6,1,10,1.2512,0.9134
HVM-0982,W01,16,6,1,10,1.2630,0.9473
HVM-0982,W01,17,6,1,10,1.1994,0.8680
HVM-0982,W01,18,6,1,10,1.2494,0.8688
HVM-0982,W01,19,6,1,10,1.2779,0.9242
HVM-0982,W01,20,6,1,10,1.2135,0.8530
HVM-0982,W01,21,6,1,10,1.2405,0.9172
HVM-0982,W01,22,6,1,10,1.2641,0.9129
HVM-0982,W01,23,6,1,10,1.2902,0.8757
HVM-0982,W01,24,6,1,10,1.2640,0.9430
HVM-0982,W01,25,6,1,10,1.2432,0.9107
HVM-0982,W01,26,6,1,10,1.2586,0.9115
HVM-0982,W01,27,6,2,20,1.2786,0.9042
HVM-0982,W01,28,6,1,10,1.2294,0.9447
HVM-0982,W01,29,6,1,10,1.3256,0.8930
HVM-0982,W01,30,6,1,10,1.3131,0.9590
HVM-0982,W01,31,6,1,10,1.3132,0.9143
HVM-0982,W01,32,6,1,10,1.3056,0.9288
HVM-0982,W01,33,6,1,10,1.2875,0.9383
HVM-0982,W01,34,6,1,10,1.3213,0.9558
HVM-0982,W01,35,6,1,10,1.2685,0.9327
HVM-0982,W01,36,6,1,10,1.3631,0.9107
HVM-0982,W01,37,6,2,20,1.3285,0.9587
HVM-0982,W01,38,6,1,10,1.3034,0.9481
HVM-0982,W01,39,6,1,10,1.3154,0.9651
HVM-0982,W01,40,6,3,21,1.3149,0.8900
HVM-0982,W01,41,6,1,10,1.3568,0.9435
HVM-0982,W01,42,6,1,10,1.3325,0.9761
HVM-0982,W01,43,6,1,10,1.3618,0.9197
HVM-0982,W01,44,6,1,10,1.3222,0.9301
HVM-0982,W01,45,6,1,10,1.3372,0.9735
HVM-0982,W01,46,6,2,20,1.3306,0.9565
HVM-0982,W01,47,6,1,10,1.3482,0.9293
HVM-0982,W01,48,6,1,10,1.3564,0.9877
HVM-0982,W01,-48,7,2,20,1.0313,0.9514
HVM-0982,W01,-47,7,2,30,1.0218,0.9675
HVM-0982,W01,-46,7,1,10,1.0836,0.9496
HVM-0982,W01,-45,7,1,10,1.0914,0.9819
HVM-0982,W01,-44,7,1,10,1.0958,0.9706
HVM-0982,W01,-43,7,1,10,1.0682,0.9185
HVM-0982,W01,-42,7,1,10,1.1102,0.9088
HVM-0982,W01,-41,7,1,10,1.0657,0.9539
HVM-0982,W01,-40,7,1,10,1.0873,0.9976
HVM-0982,W01,-39,7,1,10,1.0539,0.9480
HVM-0982,W01,-38,7,1,10,1.0880,0.9602
HVM-0982,W01,-37,7,1,10,1.1172,0.9175
HVM-0982,W01,-36,7,1,10,1.1089,0.9852
HVM-0982,W01,-35,7,1,10,1.0637,0.8851
HVM-0982,W01,-34,7,1,10,1.1332,0.9524
HVM-0982,W01,-33,7,1,10,1.0755,0.9244
HVM-0982,W01,-32,7,1,10,1.1171,0.9335
HVM-0982,W01,-31,7,1,10,1.1013,0.9019
HVM-0982,W01,-30,7,1,10,1.1298,0.9325
HVM-0982,W01,-29,7,1,10,1.1324,0.9219
HVM-0982,W01,-28,7,1,10,1.1594,0.8901
HVM-0982,W01,-27,7,1,10,1.1104,0.9063
HVM-0982,W01,-26,7,1,10,1.1492,0.9244
HVM-0982,W01,-25,7,1,10,1.1721,0.9115
HVM-0982,W01,-24,7,1,10,1.1490,0.9224
HVM-0982,W01,-23,7,1,10,1.1363,0.9248
HVM-0982,W01,-22,7,1,10,1.1804,0.8868
HVM-0982,W01,-21,7,1,10,1.1662,0.8908
HVM-0982,W01,-20,7,1,10,1.1266,0.8992
HVM-0982,W01,-19,7,1,10,1.2035,0.9083
HVM-0982,W01,-18,7,1,10,1.1549,0.8833
HVM-0982,W01,-17,7,2,20,1.1612,0.9370
HVM-0982,W01,-16,7,1,10,1.1620,0.9143
HVM-0982,W01,-15,7,1,10,1.1670,0.8928
HVM-0982,W01,-14,7,1,10,1.1439,0.8767
HVM-0982,W01,-13,7,1,10,1.1357,0.8838
HVM-0982,W01,-12,7,1,10,1.1942,0.8851
HVM-0982,W01,-11,7,1,10,1.1879,0.9210
HVM-0982,W01,-10,7,1,10,1.1462,0.8993
HVM-0982,W01,-9,7,1,10,1.1629,0.8466
HVM-0982,W01,-8,7,3,31,1.2108,0.8882
HVM-0982,W01,-7,7,1,10,1.2026,0.8264
HVM-0982,W01,-6,7,1,10,1.1740,0.8443
HVM-0982,W01,-5,7,1,10,1.1803,0.8728
HVM-0982,W01,-4,7,1,10,1.1783,0.8337
HVM-0982,W01,-3,7,1,10,1.2262,0.8666
HVM-0982,W01,-2,7,1,10,1.1931,0.8659
HVM-0982,W01,-1,7,1,10,1.2134,0.8271
HVM-0982,W01,0,7,1,10,1.2476,0.8871
HVM-0982,W01,1,7,1,10,1.2148,0.8562
HVM-0982,W01,2,7,1,10,1.2190,0.8535
HVM-0982,W01,3,7,1,10,1.1972,0.8761
HVM-0982,W01,4,7,1,10,1.2195,0.8665
HVM-0982,W01,5,7,1,10,1.2264,0.8780
HVM-0982,W01,6,7,1,10,1.2579,0.8890
HVM-0982,W01,7,7,1,10,1.2267,0.8537
HVM-0982,W01,8,7,1,10,1.2778,0.8836
HVM-0982,W01,9,7,1,10,1.2207,0.9162
HVM-0982,W01,10,7,1,10,1.2017,0.9054
HVM-0982,W01,11,7,1,10,1.2138,0.9016
HVM-0982,W01,12,7,1,10,1.2213,0.8662
HVM-0982,W01,13,7,1,10,1.2903,0.8716
HVM-0982,W01,14,7,1,10,1.1931,0.8799
HVM-0982,W01,15,7,1,10,1.2269,0.8997
HVM-0982,W01,16,7,1,10,1.3499,0.8815
HVM-0982,W01,17,7,1,10,1.2388,0.8912
HVM-0982,W01,18,7,1,10,1.2782,0.8841
HVM-0982,W01,19,7,1,10,1.2464,0.9069
HVM-0982,W01,20,7,1,10,1.2813,0.9117
HVM-0982,W01,21,7,1,10,1.2760,0.8815
HVM-0982,W01,22,7,1,10,1.2562,0.9294
HVM-0982,W01,23,7,1,10,1.2902,0.9331
HVM-0982,W01,24,7,1,10,1.2804,0.9257
HVM-0982,W01,25,7,1,10,1.2925,0.9205
HVM-0982,W01,26,7,1,10,1.2710,0.9338
HVM-0982,W01,27,7,1,10,1.2536,0.9532
HVM-0982,W01,28,7,1,10,1.2682,0.9061
HVM-0982,W01,29,7,1,10,1.3253,0.8939
HVM-0982,W01,30,7,1,10,1.3369,0.8889
HVM-0982,W01,31,7,1,10,1.3158,0.9548
HVM-0982,W01,32,7,1,10,1.3288,0.9500
HVM-0982,W01,33,7,1,10,1.3111,0.9077
HVM-0982,W01,34,7,1,10,1.3329,0.8845
HVM-0982,W01,35,7,1,10,1.3019,0.9497
