LID,WID,COL,ROW,H_BIN,S_BIN
MEM-2025-LOT7,M03,8,11,1,10
MEM-2025-LOT7,M03,9,11,1,10
MEM-2025-LOT7,M03,10,11,1,10
MEM-2025-LOT7,M03,11,11,1,10
MEM-2025-LOT7,M03,12,11,4,31
MEM-2025-LOT7,M03,13,11,1,10
MEM-2025-LOT7,M03,14,11,1,10
MEM-2025-LOT7,M03,15,11,1,10
MEM-2025-LOT7,M03,16,11,1,10
MEM-2025-LOT7,M03,17,11,1,10
MEM-2025-LOT7,M03,18,11,1,10
MEM-2025-LOT7,M03,19,11,1,10
MEM-2025-LOT7,M03,20,11,1,10
MEM-2025-LOT7,M03,21,11,1,10
MEM-2025-LOT7,M03,22,11,1,10
MEM-2025-LOT7,M03,23,11,1,10
MEM-2025-LOT7,M03,24,11,1,10
MEM-2025-LOT7,M03,25,11,1,10
MEM-2025-LOT7,M03,26,11,1,10
MEM-2025-LOT7,M03,27,11,1,10
MEM-2025-LOT7,M03,28,11,2,20
MEM-2025-LOT7,M03,29,11,1,10
MEM-2025-LOT7,M03,30,11,1,10
MEM-2025-LOT7,M03,31,11,3,30
MEM-2025-LOT7,M03,-31,12,2,21
MEM-2025-LOT7,M03,-30,12,3,22
MEM-2025-LOT7,M03,-29,12,4,30
MEM-2025-LOT7,M03,-28,12,4,21
MEM-2025-LOT7,M03,-27,12,3,20
MEM-2025-LOT7,M03,-26,12,2,20
MEM-2025-LOT7,M03,-25,12,1,10
MEM-2025-LOT7,M03,-24,12,1,10
MEM-2025-LOT7,M03,-23,12,1,10
MEM-2025-LOT7,M03,-22,12,1,10
MEM-2025-LOT7,M03,-21,12,1,10
MEM-2025-LOT7,M03,-20,12,1,10
MEM-2025-LOT7,M03,-19,12,1,10
MEM-2025-LOT7,M03,-18,12,1,10
MEM-2025-LOT7,M03,-17,12,1,10
MEM-2025-LOT7,M03,-16,12,1,10
MEM-2025-LOT7,M03,-15,12,1,10
MEM-2025-LOT7,M03,-14,12,1,10
MEM-2025-LOT7,M03,-13,12,1,10
MEM-2025-LOT7,M03,-12,12,1,10
MEM-2025-LOT7,M03,-11,12,1,10
MEM-2025-LOT7,M03,-10,12,1,10
MEM-2025-LOT7,M03,-9,12,1,10
MEM-2025-LOT7,M03,-8,12,1,10
MEM-2025-LOT7,M03,-7,12,1,10
MEM-2025-LOT7,M03,-6,12,4,30
MEM-2025-LOT7,M03,-5,12,1,10
MEM-2025-LOT7,M03,-4,12,2,30
MEM-2025-LOT7,M03,-3,12,1,10
MEM-2025-LOT7,M03,-2,12,1,10
MEM-2025-LOT7,M03,-1,12,1,10
MEM-2025-LOT7,M03,0,12,1,10
MEM-2025-LOT7,M03,1,12,1,10
MEM-2025-LOT7,M03,2,12,1,10
MEM-2025-LOT7,M03,3,12,1,10
MEM-2025-LOT7,M03,4,12,1,10
MEM-2025-LOT7,M03,5,12,1,10
MEM-2025-LOT7,M03,6,12,1,10
MEM-2025-LOT7,M03,7,12,1,10
MEM-2025-LOT7,M03,8,12,1,10
MEM-2025-LOT7,M03,9,12,1,10
MEM-2025-LOT7,M03,10,12,1,10
MEM-2025-LOT7,M03,11,12,1,10
MEM-2025-LOT7,M03,12,12,1,10
MEM-2025-LOT7,M03,13,12,1,10
MEM-2025-LOT7,M03,14,12,1,10
MEM-2025-LOT7,M03,15,12,1,10
MEM-2025-LOT7,M03,16,12,1,10
MEM-2025-LOT7,M03,17,12,1,10
MEM-2025-LOT7,M03,18,12,1,10
MEM-2025-LOT7,M03,19,12,1,10
MEM-2025-LOT7,M03,20,12,1,10
MEM-2025-LOT7,M03,21,12,1,10
MEM-2025-LOT7,M03,22,12,1,10
MEM-2025-LOT7,M03,23,12,1,10
MEM-2025-LOT7,M03,24,12,1,10
MEM-2025-LOT7,M03,25,12,1,10
MEM-2025-LOT7,M03,26,12,2,21
MEM-2025-LOT7,M03,27,12,1,10
MEM-2025-LOT7,M03,28,12,1,10
MEM-2025-LOT7,M03,29,12,2,21
MEM-2025-LOT7,M03,30,12,1,10
MEM-2025-LOT7,M03,31,12,2,30
MEM-2025-LOT7,M03,-31,13,1,10
MEM-2025-LOT7,M03,-30,13,4,31
MEM-2025-LOT7,M03,-29,13,1,10
MEM-2025-LOT7,M03,-28,13,2,21
MEM-2025-LOT7,M03,-27,13,1,10
MEM-2025-LOT7,M03,-26,13,1,10
MEM-2025-LOT7,M03,-25,13,1,10
MEM-2025-LOT7,M03,-24,13,3,30
MEM-2025-LOT7,M03,-23,13,1,10
MEM-2025-LOT7,M03,-22,13,1,10
MEM-2025-LOT7,M03,-21,13,1,10
MEM-2025-LOT7,M03,-20,13,1,10
MEM-2025-LOT7,M03,-19,13,1,10
MEM-2025-LOT7,M03,-18,13,1,10
MEM-2025-LOT7,M03,-17,13,1,10
MEM-2025-LOT7,M03,-16,13,1,10
MEM-2025-LOT7,M03,-15,13,1,10
MEM-2025-LOT7,M03,-14,13,1,10
MEM-2025-LOT7,M03,-13,13,1,10
MEM-2025-LOT7,M03,-12,13,1,10
MEM-2025-LOT7,M03,-11,13,1,10
MEM-2025-LOT7,M03,-10,13,1,10
MEM-2025-LOT7,M03,-9,13,1,10
MEM-2025-LOT7,M03,-8,13,1,10
MEM-2025-LOT7,M03,-7,13,1,10
MEM-2025-LOT7,M03,-6,13,1,10
MEM-2025-LOT7,M03,-5,13,1,10
MEM-2025-LOT7,M03,-4,13,1,10
MEM-2025-LOT7,M03,-3,13,1,10
MEM-2025-LOT7,M03,-2,13,1,10
MEM-2025-LOT7,M03,-1,13,1,10
MEM-2025-LOT7,M03,0,13,1,10
MEM-2025-LOT7,M03,1,13,1,10
MEM-2025-LOT7,M03,2,13,1,10
MEM-2025-LOT7,M03,3,13,1,10
MEM-2025-LOT7,M03,4,13,1,10
MEM-2025-LOT7,M03,5,13,1,10
MEM-2025-LOT7,M03,6,13,1,10
MEM-2025-LOT7,M03,7,13,1,10
MEM-2025-LOT7,M03,8,13,1,10
MEM-2025-LOT7,M03,9,13,1,10
MEM-2025-LOT7,M03,10,13,1,10
MEM-2025-LOT7,M03,11,13,1,10
MEM-2025-LOT7,M03,12,13,1,10
MEM-2025-LOT7,M03,13,13,1,10
MEM-2025-LOT7,M03,14,13,1,10
MEM-2025-LOT7,M03,15,13,1,10
MEM-2025-LOT7,M03,16,13,1,10
MEM-2025-LOT7,M03,17,13,1,10
MEM-2025-LOT7,M03,18,13,1,10
MEM-2025-LOT7,M03,19,13,1,10
MEM-2025-LOT7,M03,20,13,1,10
MEM-2025-LOT7,M03,21,13,1,10
MEM-2025-LOT7,M03,22,13,1,10
MEM-2025-LOT7,M03,23,13,1,10
MEM-2025-LOT7,M03,24,13,2,22
MEM-2025-LOT7,M03,25,13,2,22
MEM-2025-LOT7,M03,26,13,2,21
MEM-2025-LOT7,M03,27,13,4,20
MEM-2025-LOT7,M03,28,13,1,10
MEM-2025-LOT7,M03,29,13,2,21
MEM-2025-LOT7,M03,30,13,1,10
MEM-2025-LOT7,M03,31,13,1,10
MEM-2025-LOT7,M03,-30,14,2,20
MEM-2025-LOT7,M03,-29,14,1,10
MEM-2025-LOT7,M03,-28,14,3,30
MEM-2025-LOT7,M03,-27,14,2,20
MEM-2025-LOT7,M03,-26,14,2,22
MEM-2025-LOT7,M03,-25,14,2,30
MEM-2025-LOT7,M03,-24,14,1,10
MEM-2025-LOT7,M03,-23,14,1,10
MEM-2025-LOT7,M03,-22,14,1,10
MEM-2025-LOT7,M03,-21,14,1,10
MEM-2025-LOT7,M03,-20,14,1,10
MEM-2025-LOT7,M03,-19,14,1,10
MEM-2025-LOT7,M03,-18,14,1,10
MEM-2025-LOT7,M03,-17,14,1,10
MEM-2025-LOT7,M03,-16,14,1,10
MEM-2025-LOT7,M03,-15,14,1,10
MEM-2025-LOT7,M03,-14,14,1,10
MEM-2025-LOT7,M03,-13,14,1,10
MEM-2025-LOT7,M03,-12,14,1,10
MEM-2025-LOT7,M03,-11,14,1,10
MEM-2025-LOT7,M03,-10,14,1,10
MEM-2025-LOT7,M03,-9,14,1,10
MEM-2025-LOT7,M03,-8,14,1,10
MEM-2025-LOT7,M03,-7,14,1,10
MEM-2025-LOT7,M03,-6,14,1,10
MEM-2025-LOT7,M03,-5,14,1,10
MEM-2025-LOT7,M03,-4,14,1,10
MEM-2025-LOT7,M03,-3,14,1,10
MEM-2025-LOT7,M03,-2,14,1,10
MEM-2025-LOT7,M03,-1,14,1,10
MEM-2025-LOT7,M03,0,14,1,10
MEM-2025-LOT7,M03,1,14,1,10
MEM-2025-LOT7,M03,2,14,1,10
MEM-2025-LOT7,M03,3,14,1,10
MEM-2025-LOT7,M03,4,14,1,10
MEM-2025-LOT7,M03,5,14,1,10
MEM-2025-LOT7,M03,6,14,1,10
MEM-2025-LOT7,M03,7,14,1,10
MEM-2025-LOT7,M03,8,14,1,10
MEM-2025-LOT7,M03,9,14,1,10
MEM-2025-LOT7,M03,10,14,1,10
MEM-2025-LOT7,M03,11,14,1,10
MEM-2025-LOT7,M03,12,14,1,10
MEM-2025-LOT7,M03,13,14,1,10
MEM-2025-LOT7,M03,14,14,1,10
MEM-2025-LOT7,M03,15,14,1,10
MEM-2025-LOT7,M03,16,14,1,10
MEM-2025-LOT7,M03,17,14,1,10
MEM-2025-LOT7,M03,18,14,1,10
MEM-2025-LOT7,M03,19,14,1,10
MEM-2025-LOT7,M03,20,14,1,10
MEM-2025-LOT7,M03,21,14,1,10
MEM-2025-LOT7,M03,22,14,1,10
MEM-2025-LOT7,M03,23,14,1,10
MEM-2025-LOT7,M03,24,14,1,10
MEM-2025-LOT7,M03,25,14,3,31
MEM-2025-LOT7,M03,26,14,1,10
MEM-2025-LOT7,M03,27,14,1,10
MEM-2025-LOT7,M03,28,14,2,30
MEM-2025-LOT7,M03,29,14,2,20
MEM-2025-LOT7,M03,30,14,1,10
MEM-2025-LOT7,M03,-30,15,2,20
MEM-2025-LOT7,M03,-29,15,1,10
MEM-2025-LOT7,M03,-28,15,2,30
MEM-2025-LOT7,M03,-27,15,1,10
MEM-2025-LOT7,M03,-26,15,3,22
MEM-2025-LOT7,M03,-25,15,1,10
MEM-2025-LOT7,M03,-24,15,3,30
MEM-2025-LOT7,M03,-23,15,1,10
MEM-2025-LOT7,M03,-22,15,1,10
MEM-2025-LOT7,M03,-21,15,1,10
MEM-2025-LOT7,M03,-20,15,1,10
MEM-2025-LOT7,M03,-19,15,1,10
MEM-2025-LOT7,M03,-18,15,1,10
MEM-2025-LOT7,M03,-17,15,1,10
MEM-2025-LOT7,M03,-16,15,1,10
MEM-2025-LOT7,M03,-15,15,2,20
MEM-2025-LOT7,M03,-14,15,1,10
MEM-2025-LOT7,M03,-13,15,1,10
MEM-2025-LOT7,M03,-12,15,1,10
MEM-2025-LOT7,M03,-11,15,1,10
MEM-2025-LOT7,M03,-10,15,1,10
MEM-2025-LOT7,M03,-9,15,1,10
MEM-2025-LOT7,M03,-8,15,1,10
MEM-2025-LOT7,M03,-7,15,1,10
MEM-2025-LOT7,M03,-6,15,1,10
MEM-2025-LOT7,M03,-5,15,1,10
MEM-2025-LOT7,M03,-4,15,1,10
MEM-2025-LOT7,M03,-3,15,1,10
MEM-2025-LOT7,M03,-2,15,1,10
MEM-2025-LOT7,M03,-1,15,1,10
MEM-2025-LOT7,M03,0,15,1,10
MEM-2025-LOT7,M03,1,15,1,10
MEM-2025-LOT7,M03,2,15,1,10
MEM-2025-LOT7,M03,3,15,2,22
MEM-2025-LOT7,M03,4,15,1,10
MEM-2025-LOT7,M03,5,15,1,10
MEM-2025-LOT7,M03,6,15,1,10
MEM-2025-LOT7,M03,7,15,1,10
MEM-2025-LOT7,M03,8,15,1,10
MEM-2025-LOT7,M03,9,15,1,10
MEM-2025-LOT7,M03,10,15,1,10
MEM-2025-LOT7,M03,11,15,1,10
MEM-2025-LOT7,M03,12,15,1,10
MEM-2025-LOT7,M03,13,15,1,10
MEM-2025-LOT7,M03,14,15,1,10
MEM-2025-LOT7,M03,15,15,1,10
MEM-2025-LOT7,M03,16,15,1,10
MEM-2025-LOT7,M03,17,15,1,10
MEM-2025-LOT7,M03,18,15,1,10
MEM-2025-LOT7,M03,19,15,1,10
MEM-2025-LOT7,M03,20,15,1,10
MEM-2025-LOT7,M03,21,15,1,10
MEM-2025-LOT7,M03,22,15,1,10
MEM-2025-LOT7,M03,23,15,1,10
MEM-2025-LOT7,M03,24,15,1,10
MEM-2025-LOT7,M03,25,15,4,21
MEM-2025-LOT7,M03,26,15,1,10
MEM-2025-LOT7,M03,27,15,1,10
MEM-2025-LOT7,M03,28,15,1,10
MEM-2025-LOT7,M03,29,15,1,10
MEM-2025-LOT7,M03,30,15,1,10
MEM-2025-LOT7,M03,-30,16,1,10
MEM-2025-LOT7,M03,-29,16,1,10
MEM-2025-LOT7,M03,-28,16,1,10
MEM-2025-LOT7,M03,-27,16,1,10
MEM-2025-LOT7,M03,-26,16,1,10
MEM-2025-LOT7,M03,-25,16,1,10
MEM-2025-LOT7,M03,-24,16,2,30
MEM-2025-LOT7,M03,-23,16,1,10
MEM-2025-LOT7,M03,-22,16,1,10
MEM-2025-LOT7,M03,-21,16,1,10
MEM-2025-LOT7,M03,-20,16,1,10
MEM-2025-LOT7,M03,-19,16,1,10
MEM-2025-LOT7,M03,-18,16,1,10
MEM-2025-LOT7,M03,-17,16,1,10
MEM-2025-LOT7,M03,-16,16,1,10
MEM-2025-LOT7,M03,-15,16,1,10
MEM-2025-LOT7,M03,-14,16,1,10
MEM-2025-LOT7,M03,-13,16,1,10
MEM-2025-LOT7,M03,-12,16,1,10
MEM-2025-LOT7,M03,-11,16,1,10
MEM-2025-LOT7,M03,-10,16,1,10
MEM-2025-LOT7,M03,-9,16,1,10
MEM-2025-LOT7,M03,-8,16,1,10
MEM-2025-LOT7,M03,-7,16,1,10
MEM-2025-LOT7,M03,-6,16,1,10
MEM-2025-LOT7,M03,-5,16,1,10
MEM-2025-LOT7,M03,-4,16,1,10
MEM-2025-LOT7,M03,-3,16,1,10
MEM-2025-LOT7,M03,-2,16,1,10
MEM-2025-LOT7,M03,-1,16,1,10
MEM-2025-LOT7,M03,0,16,1,10
MEM-2025-LOT7,M03,1,16,1,10
MEM-2025-LOT7,M03,2,16,1,10
MEM-2025-LOT7,M03,3,16,1,10
MEM-2025-LOT7,M03,4,16,1,10
MEM-2025-LOT7,M03,5,16,3,22
MEM-2025-LOT7,M03,6,16,1,10
MEM-2025-LOT7,M03,7,16,1,10
MEM-2025-LOT7,M03,8,16,1,10
MEM-2025-LOT7,M03,9,16,1,10
MEM-2025-LOT7,M03,10,16,1,10
MEM-2025-LOT7,M03,11,16,1,10
MEM-2025-LOT7,M03,12,16,1,10
MEM-2025-LOT7,M03,13,16,1,10
MEM-2025-LOT7,M03,14,16,1,10
MEM-2025-LOT7,M03,15,16,1,10
MEM-2025-LOT7,M03,16,16,1,10
MEM-2025-LOT7,M03,17,16,1,10
MEM-2025-LOT7,M03,18,16,1,10
MEM-2025-LOT7,M03,19,16,1,10
MEM-2025-LOT7,M03,20,16,1,10
MEM-2025-LOT7,M03,21,16,1,10
MEM-2025-LOT7,M03,22,16,1,10
MEM-2025-LOT7,M03,23,16,4,31
MEM-2025-LOT7,M03,24,16,2,31
MEM-2025-LOT7,M03,25,16,2,31
MEM-2025-LOT7,M03,26,16,1,10
MEM-2025-LOT7,M03,27,16,1,10
MEM-2025-LOT7,M03,28,16,1,10
MEM-2025-LOT7,M03,29,16,1,10
MEM-2025-LOT7,M03,30,16,1,10
MEM-2025-LOT7,M03,-30,17,4,20
MEM-2025-LOT7,M03,-29,17,1,10
MEM-2025-LOT7,M03,-28,17,1,10
MEM-2025-LOT7,M03,-27,17,4,30
MEM-2025-LOT7,M03,-26,17,1,10
MEM-2025-LOT7,M03,-25,17,2,20
MEM-2025-LOT7,M03,-24,17,2,22
MEM-2025-LOT7,M03,-23,17,2,22
MEM-2025-LOT7,M03,-22,17,1,10
MEM-2025-LOT7,M03,-21,17,1,10
MEM-2025-LOT7,M03,-20,17,1,10
MEM-2025-LOT7,M03,-19,17,1,10
MEM-2025-LOT7,M03,-18,17,1,10
MEM-2025-LOT7,M03,-17,17,1,10
MEM-2025-LOT7,M03,-16,17,1,10
MEM-2025-LOT7,M03,-15,17,1,10
MEM-2025-LOT7,M03,-14,17,1,10
MEM-2025-LOT7,M03,-13,17,1,10
MEM-2025-LOT7,M03,-12,17,1,10
MEM-2025-LOT7,M03,-11,17,1,10
MEM-2025-LOT7,M03,-10,17,1,10
MEM-2025-LOT7,M03,-9,17,1,10
MEM-2025-LOT7,M03,-8,17,1,10
MEM-2025-LOT7,M03,-7,17,1,10
MEM-2025-LOT7,M03,-6,17,1,10
MEM-2025-LOT7,M03,-5,17,1,10
MEM-2025-LOT7,M03,-4,17,1,10
MEM-2025-LOT7,M03,-3,17,1,10
MEM-2025-LOT7,M03,-2,17,1,10
MEM-2025-LOT7,M03,-1,17,3,22
MEM-2025-LOT7,M03,0,17,1,10
MEM-2025-LOT7,M03,1,17,1,10
MEM-2025-LOT7,M03,2,17,1,10
MEM-2025-LOT7,M03,3,17,1,10
MEM-2025-LOT7,M03,4,17,1,10
MEM-2025-LOT7,M03,5,17,1,10
MEM-2025-LOT7,M03,6,17,1,10
MEM-2025-LOT7,M03,7,17,1,10
MEM-2025-LOT7,M03,8,17,1,10
MEM-2025-LOT7,M03,9,17,1,10
MEM-2025-LOT7,M03,10,17,1,10
MEM-2025-LOT7,M03,11,17,1,10
MEM-2025-LOT7,M03,12,17,2,30
MEM-2025-LOT7,M03,13,17,1,10
MEM-2025-LOT7,M03,14,17,1,10
MEM-2025-LOT7,M03,15,17,1,10
MEM-2025-LOT7,M03,16,17,1,10
MEM-2025-LOT7,M03,17,17,1,10
MEM-2025-LOT7,M03,18,17,1,10
MEM-2025-LOT7,M03,19,17,1,10
MEM-2025-LOT7,M03,20,17,1,10
MEM-2025-LOT7,M03,21,17,1,10
MEM-2025-LOT7,M03,22,17,1,10
MEM-2025-LOT7,M03,23,17,4,30
MEM-2025-LOT7,M03,24,17,2,20
MEM-2025-LOT7,M03,25,17,2,30
MEM-2025-LOT7,M03,26,17,1,10
MEM-2025-LOT7,M03,27,17,2,31
MEM-2025-LOT7,M03,28,17,1,10
MEM-2025-LOT7,M03,29,17,1,10
MEM-2025-LOT7,M03,30,17,1,10
MEM-2025-LOT7,M03,-30,18,1,10
MEM-2025-LOT7,M03,-29,18,2,30
MEM-2025-LOT7,M03,-28,18,1,10
MEM-2025-LOT7,M03,-27,18,1,10
MEM-2025-LOT7,M03,-26,18,1,10
MEM-2025-LOT7,M03,-25,18,1,10
MEM-2025-LOT7,M03,-24,18,4,21
MEM-2025-LOT7,M03,-23,18,1,10
MEM-2025-LOT7,M03,-22,18,1,10
MEM-2025-LOT7,M03,-21,18,1,10
MEM-2025-LOT7,M03,-20,18,1,10
MEM-2025-LOT7,M03,-19,18,1,10
MEM-2025-LOT7,M03,-18,18,1,10
MEM-2025-LOT7,M03,-17,18,1,10
MEM-2025-LOT7,M03,-16,18,1,10
MEM-2025-LOT7,M03,-15,18,1,10
MEM-2025-LOT7,M03,-14,18,1,10
MEM-2025-LOT7,M03,-13,18,1,10
MEM-2025-LOT7,M03,-12,18,1,10
MEM-2025-LOT7,M03,-11,18,1,10
MEM-2025-LOT7,M03,-10,18,1,10
MEM-2025-LOT7,M03,-9,18,1,10
MEM-2025-LOT7,M03,-8,18,1,10
MEM-2025-LOT7,M03,-7,18,1,10
MEM-2025-LOT7,M03,-6,18,1,10
MEM-2025-LOT7,M03,-5,18,2,20
MEM-2025-LOT7,M03,-4,18,1,10
MEM-2025-LOT7,M03,-3,18,1,10
MEM-2025-LOT7,M03,-2,18,2,22
MEM-2025-LOT7,M03,-1,18,1,10
MEM-2025-LOT7,M03,0,18,1,10
MEM-2025-LOT7,M03,1,18,1,10
MEM-2025-LOT7,M03,2,18,1,10
MEM-2025-LOT7,M03,3,18,1,10
MEM-2025-LOT7,M03,4,18,1,10
MEM-2025-LOT7,M03,5,18,1,10
MEM-2025-LOT7,M03,6,18,1,10
MEM-2025-LOT7,M03,7,18,1,10
MEM-2025-LOT7,M03,8,18,1,10
MEM-2025-LOT7,M03,9,18,1,10
MEM-2025-LOT7,M03,10,18,1,10
MEM-2025-LOT7,M03,11,18,1,10
MEM-2025-LOT7,M03,12,18,2,21
MEM-2025-LOT7,M03,13,18,1,10
MEM-2025-LOT7,M03,14,18,1,10
MEM-2025-LOT7,M03,15,18,1,10
MEM-2025-LOT7,M03,16,18,1,10
MEM-2025-LOT7,M03,17,18,1,10
MEM-2025-LOT7,M03,18,18,1,10
MEM-2025-LOT7,M03,19,18,1,10
MEM-2025-LOT7,M03,20,18,4,22
MEM-2025-LOT7,M03,21,18,1,10
MEM-2025-LOT7,M03,22,18,1,10
MEM-2025-LOT7,M03,23,18,2,20
MEM-2025-LOT7,M03,24,18,1,10
MEM-2025-LOT7,M03,25,18,2,20
MEM-2025-LOT7,M03,26,18,2,21
MEM-2025-LOT7,M03,27,18,4,21
MEM-2025-LOT7,M03,28,18,1,10
MEM-2025-LOT7,M03,29,18,1,10
MEM-2025-LOT7,M03,30,18,1,10
MEM-2025-LOT7,M03,-29,19,1,10
MEM-2025-LOT7,M03,-28,19,4,20
MEM-2025-LOT7,M03,-27,19,1,10
MEM-2025-LOT7,M03,-26,19,2,20
MEM-2025-LOT7,M03,-25,19,1,10
MEM-2025-LOT7,M03,-24,19,3,20
MEM-2025-LOT7,M03,-23,19,1,10
MEM-2025-LOT7,M03,-22,19,2,22
MEM-2025-LOT7,M03,-21,19,1,10
MEM-2025-LOT7,M03,-20,19,1,10
MEM-2025-LOT7,M03,-19,19,1,10
MEM-2025-LOT7,M03,-18,19,1,10
MEM-2025-LOT7,M03,-17,19,1,10
MEM-2025-LOT7,M03,-16,19,1,10
MEM-2025-LOT7,M03,-15,19,1,10
MEM-2025-LOT7,M03,-14,19,1,10
MEM-2025-LOT7,M03,-13,19,1,10
MEM-2025-LOT7,M03,-12,19,1,10
MEM-2025-LOT7,M03,-11,19,1,10
MEM-2025-LOT7,M03,-10,19,1,10
MEM-2025-LOT7,M03,-9,19,1,10
MEM-2025-LOT7,M03,-8,19,1,10
MEM-2025-LOT7,M03,-7,19,1,10
MEM-2025-LOT7,M03,-6,19,1,10
MEM-2025-LOT7,M03,-5,19,2,30
MEM-2025-LOT7,M03,-4,19,1,10
MEM-2025-LOT7,M03,-3,19,1,10
MEM-2025-LOT7,M03,-2,19,1,10
MEM-2025-LOT7,M03,-1,19,1,10
MEM-2025-LOT7,M03,0,19,1,10
MEM-2025-LOT7,M03,1,19,1,10
MEM-2025-LOT7,M03,2,19,1,10
MEM-2025-LOT7,M03,3,19,1,10
MEM-2025-LOT7,M03,4,19,1,10
MEM-2025-LOT7,M03,5,19,1,10
MEM-2025-LOT7,M03,6,19,1,10
MEM-2025-LOT7,M03,7,19,1,10
MEM-2025-LOT7,M03,8,19,1,10
MEM-2025-LOT7,M03,9,19,1,10
MEM-2025-LOT7,M03,10,19,1,10
MEM-2025-LOT7,M03,11,19,1,10
MEM-2025-LOT7,M03,12,19,1,10
MEM-2025-LOT7,M03,13,19,1,10
MEM-2025-LOT7,M03,14,19,1,10
MEM-2025-LOT7,M03,15,19,1,10
MEM-2025-LOT7,M03,16,19,3,20
MEM-2025-LOT7,M03,17,19,1,10
MEM-2025-LOT7,M03,18,19,1,10
MEM-2025-LOT7,M03,19,19,1,10
MEM-2025-LOT7,M03,20,19,1,10
MEM-2025-LOT7,M03,21,19,1,10
MEM-2025-LOT7,M03,22,19,1,10
MEM-2025-LOT7,M03,23,19,2,21
MEM-2025-LOT7,M03,24,19,1,10
MEM-2025-LOT7,M03,25,19,1,10
MEM-2025-LOT7,M03,26,19,1,10
MEM-2025-LOT7,M03,27,19,4,20
MEM-2025-LOT7,M03,28,19,2,30
MEM-2025-LOT7,M03,29,19,1,10
MEM-2025-LOT7,M03,-29,20,2,31
MEM-2025-LOT7,M03,-28,20,2,30
MEM-2025-LOT7,M03,-27,20,1,10
MEM-2025-LOT7,M03,-26,20,1,10
MEM-2025-LOT7,M03,-25,20,1,10
MEM-2025-LOT7,M03,-24,20,2,22
MEM-2025-LOT7,M03,-23,20,1,10
MEM-2025-LOT7,M03,-22,20,1,10
MEM-2025-LOT7,M03,-21,20,1,10
MEM-2025-LOT7,M03,-20,20,1,10
MEM-2025-LOT7,M03,-19,20,1,10
MEM-2025-LOT7,M03,-18,20,1,10
MEM-2025-LOT7,M03,-17,20,1,10
MEM-2025-LOT7,M03,-16,20,1,10
MEM-2025-LOT7,M03,-15,20,1,10
MEM-2025-LOT7,M03,-14,20,1,10
MEM-2025-LOT7,M03,-13,20,1,10
MEM-2025-LOT7,M03,-12,20,1,10
MEM-2025-LOT7,M03,-11,20,1,10
MEM-2025-LOT7,M03,-10,20,1,10
MEM-2025-LOT7,M03,-9,20,1,10
MEM-2025-LOT7,M03,-8,20,1,10
MEM-2025-LOT7,M03,-7,20,1,10
MEM-2025-LOT7,M03,-6,20,1,10
MEM-2025-LOT7,M03,-5,20,1,10
MEM-2025-LOT7,M03,-4,20,1,10
MEM-2025-LOT7,M03,-3,20,1,10
MEM-2025-LOT7,M03,-2,20,1,10
MEM-2025-LOT7,M03,-1,20,1,10
MEM-2025-LOT7,M03,0,20,1,10
MEM-2025-LOT7,M03,1,20,1,10
MEM-2025-LOT7,M03,2,20,1,10
MEM-2025-LOT7,M03,3,20,1,10
MEM-2025-LOT7,M03,4,20,1,10
MEM-2025-LOT7,M03,5,20,1,10
MEM-2025-LOT7,M03,6,20,1,10
MEM-2025-LOT7,M03,7,20,1,10
MEM-2025-LOT7,M03,8,20,1,10
MEM-2025-LOT7,M03,9,20,1,10
MEM-2025-LOT7,M03,10,20,2,20
MEM-2025-LOT7,M03,11,20,1,10
MEM-2025-LOT7,M03,12,20,1,10
MEM-2025-LOT7,M03,13,20,1,10
MEM-2025-LOT7,M03,14,20,2,30
MEM-2025-LOT7,M03,15,20,1,10
MEM-2025-LOT7,M03,16,20,1,10
MEM-2025-LOT7,M03,17,20,1,10
MEM-2025-LOT7,M03,18,20,1,10
MEM-2025-LOT7,M03,19,20,1,10
MEM-2025-LOT7,M03,20,20,1,10
MEM-2025-LOT7,M03,21,20,1,10
MEM-2025-LOT7,M03,22,20,1,10
MEM-2025-LOT7,M03,23,20,4,21
MEM-2025-LOT7,M03,24,20,3,21
MEM-2025-LOT7,M03,25,20,2,30
MEM-2025-LOT7,M03,26,20,2,21
MEM-2025-LOT7,M03,27,20,1,10
MEM-2025-LOT7,M03,28,20,4,31
MEM-2025-LOT7,M03,29,20,2,30
MEM-2025-LOT7,M03,-29,21,1,10
MEM-2025-LOT7,M03,-28,21,1,10
MEM-2025-LOT7,M03,-27,21,3,20
MEM-2025-LOT7,M03,-26,21,1,10
MEM-2025-LOT7,M03,-25,21,2,22
MEM-2025-LOT7,M03,-24,21,3,30
MEM-2025-LOT7,M03,-23,21,1,10
MEM-2025-LOT7,M03,-22,21,4,21
MEM-2025-LOT7,M03,-21,21,1,10
MEM-2025-LOT7,M03,-20,21,1,10
MEM-2025-LOT7,M03,-19,21,1,10
MEM-2025-LOT7,M03,-18,21,1,10
MEM-2025-LOT7,M03,-17,21,1,10
MEM-2025-LOT7,M03,-16,21,1,10
MEM-2025-LOT7,M03,-15,21,1,10
MEM-2025-LOT7,M03,-14,21,1,10
MEM-2025-LOT7,M03,-13,21,1,10
MEM-2025-LOT7,M03,-12,21,1,10
MEM-2025-LOT7,M03,-11,21,1,10
MEM-2025-LOT7,M03,-10,21,1,10
MEM-2025-LOT7,M03,-9,21,1,10
